track_name,artist_name,album_name,genre,release_date,duration_ms,track_price,currency,country,preview_url,artwork_url
Love Lie,Lofi Study,Majesty,Hip-Hop/Rap,2022-01-31T12:00:00Z,71366,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/cb/d0/59/cbd059ca-9edf-4a6b-364a-9214e134d41e/mzaf_7125081176928367533.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/e4/2c/95/e42c95c6-0fee-328d-e72a-4a55ee17fb28/5056192841179.jpg/100x100bb.jpg
They Got Love,Lofi Study,Majesty,Hip-Hop/Rap,2022-01-31T12:00:00Z,94665,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/dd/b1/82/ddb18217-030c-ceea-f81f-85c410c9369b/mzaf_12460125564824276878.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/e4/2c/95/e42c95c6-0fee-328d-e72a-4a55ee17fb28/5056192841179.jpg/100x100bb.jpg
Lofi Soul,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,160000,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e0/04/02/e0040206-e6c8-0ab4-2d3f-5813fee6f192/mzaf_17068418227149417711.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Its All About Hip-Hop,Lofi Study,Majesty,Hip-Hop/Rap,2022-01-31T12:00:00Z,70518,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/3a/20/1e/3a201e80-ab97-378a-da95-366c33c831f9/mzaf_8858741534037746047.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/e4/2c/95/e42c95c6-0fee-328d-e72a-4a55ee17fb28/5056192841179.jpg/100x100bb.jpg
Chillin,Lofi Study,Study Music 2023,New Age,2021-06-05T12:00:00Z,131749,,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/4d/5c/e4/4d5ce4f8-1e4f-e1d1-0c50-b165dc68557d/mzaf_10707829504461223685.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/b2/0a/ce/b20ace4b-7ca1-974c-13b4-1f5f788c8348/5059460171077.jpg/100x100bb.jpg
Last Chance,Lofi Study,Take My Love,Hip-Hop/Rap,2022-02-13T12:00:00Z,109732,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/1b/49/4c/1b494cdd-658a-e161-3693-697c134749c9/mzaf_12945168939355196333.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/92/8c/84/928c849a-3f52-1f06-5d87-22d44a31d020/5056192841797.jpg/100x100bb.jpg
Midnight Coffee,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,172727,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ae/6e/94/ae6e9419-24d2-8903-47f5-ee0af61b5730/mzaf_7763233348303289761.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Golden Symphony,Lofi Study,Pent,Hip-Hop/Rap,2022-09-24T12:00:00Z,132016,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/42/f9/ff/42f9ff63-d8fc-ce95-1dc9-daf9d7b32c2b/mzaf_10371669362786246052.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/74/8f/f6748f3a-2119-2a20-e442-5bd6f57609b0/5056192850959.jpg/100x100bb.jpg
Blind Fade,Lofi Study,Pent,Hip-Hop/Rap,2022-09-24T12:00:00Z,146701,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/58/c0/fb/58c0fb16-7fec-b37b-8123-4645d3b42439/mzaf_14547203066871082342.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/74/8f/f6748f3a-2119-2a20-e442-5bd6f57609b0/5056192850959.jpg/100x100bb.jpg
Loft Mood,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,128485,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/53/b8/8b/53b88b04-fb29-1eb5-2d91-3c6df332f17f/mzaf_366753722286313903.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Asking,Lofi Study,Pent,Hip-Hop/Rap,2022-09-24T12:00:00Z,137159,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/50/12/c2/5012c29d-88d3-6f92-101f-76e3839a69db/mzaf_1105976027331946337.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/74/8f/f6748f3a-2119-2a20-e442-5bd6f57609b0/5056192850959.jpg/100x100bb.jpg
Sunday Chill,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,140606,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d7/48/90/d7489083-6e20-edad-31d6-e2283a2c7b1d/mzaf_1590155568818003414.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Pent,Lofi Study,Pent,Hip-Hop/Rap,2022-09-24T12:00:00Z,144752,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/b5/90/80/b590807f-4468-673c-a73b-dacc9096eebc/mzaf_17430585417366742205.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/74/8f/f6748f3a-2119-2a20-e442-5bd6f57609b0/5056192850959.jpg/100x100bb.jpg
Sketch Time,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,141818,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3f/a0/00/3fa000f5-59de-d558-50b7-4a9362ad1a74/mzaf_9068202274409475928.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Late Night,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,167879,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c4/da/92/c4da92c3-3dc6-19ee-581e-a95429025c94/mzaf_2015378918382259914.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Study Phase,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,189697,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/49/84/25/498425a2-e502-af01-29f7-a29253bd9b4f/mzaf_4142793170745218901.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Figure It Out,Lofi Study,Pent,Hip-Hop/Rap,2022-09-24T12:00:00Z,148750,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/ab/c5/3c/abc53c16-5671-95ac-da67-5c9fa8f9b8d2/mzaf_14636596764957064812.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/74/8f/f6748f3a-2119-2a20-e442-5bd6f57609b0/5056192850959.jpg/100x100bb.jpg
LoFi Study,LoFi Jazz Beats,Late Night Lofi Jazz Vibes,Cool Jazz,2025-05-08T12:00:00Z,163824,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/91/dc/cd/91dccdaa-9d37-f18a-aa55-078a3ab778a1/mzaf_10839507777974691800.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/ee/f8/f2/eef8f2b6-2f8a-b77c-1b38-1eef43ee01bc/0001079334812.jpg/100x100bb.jpg
Memories,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,193939,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b6/c6/90/b6c69006-e155-d61f-df1d-207607aedac0/mzaf_13664934138607604529.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Cold Pillow,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,172121,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ce/7c/a2/ce7ca2bb-af2f-7aa3-2280-60cd4d0ab766/mzaf_14630430176299728371.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
We're All Connected,Lofi Study,Elegant Basking,Hip-Hop/Rap,2022-12-23T12:00:00Z,133742,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/16/31/c7/1631c752-0aed-e221-93a0-6649bb708dbd/mzaf_6546720330402487111.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f2/e1/da/f2e1da73-9aca-2a5c-9ba7-6beeae3fc493/5056192853158.jpg/100x100bb.jpg
Sensiz Uyumak,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,179394,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/dd/01/63/dd016328-efd7-9884-0110-90fb41b481bd/mzaf_3975117592231302301.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Secret Love,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,124848,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8a/3b/4b/8a3b4b6f-7113-508c-edfc-1cdeb7eb3079/mzaf_7741162022875778372.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Sokakta Yalniz,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,152121,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8f/f5/6e/8ff56e0c-78c0-30ec-ac3d-c2c3f8466a86/mzaf_710912361512565523.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Inspired Evening Drives,Lofi Study,Elegant Basking,Hip-Hop/Rap,2022-12-23T12:00:00Z,139112,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/b8/63/8e/b8638e7f-9d5a-c857-9858-89ed9c9362f1/mzaf_9978278043829954731.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f2/e1/da/f2e1da73-9aca-2a5c-9ba7-6beeae3fc493/5056192853158.jpg/100x100bb.jpg
LOFi Study (Ambient Study Sessions),Bebelyrics,LoFi Study Focus: Concentration Beats for Productivity,New Age,2025-06-10T12:00:00Z,165720,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ff/aa/ee/ffaaee46-e802-f890-31f8-5202650f4158/mzaf_17468023026908078253.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/fc/5f/dc/fc5fdc8d-ed96-1303-b3ab-8470a641ac61/artwork.jpg/100x100bb.jpg
Lofi Study,Eight Drip,Pomodoro Timer Lofi Jazz Focus,Instrumental,2025-09-08T12:00:00Z,174500,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3f/a9/c0/3fa9c0b0-e293-b2d8-62e4-714b0566830c/mzaf_13343405389472516278.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/a2/cf/25a2cf7a-3b99-563b-3a41-24af18f0e585/4550712765415_cover.png/100x100bb.jpg
Coffee Break,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,152727,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/26/f9/28/26f92865-7227-a01a-f5f9-3665a6366bdf/mzaf_1910498263624239574.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Lofi Study,Eight Drip,Ultra Focus Lofi Jazz Background,Instrumental,2025-09-08T12:00:00Z,174500,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/78/41/a0/7841a024-2958-5cfa-8702-4918984abcb8/mzaf_16874180481835591042.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/00/bb/70/00bb708b-c196-99ae-c7b9-69e0a802bd88/4550712762186_cover.png/100x100bb.jpg
City Light,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,186667,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c6/e4/d9/c6e4d9f6-e042-b860-d705-e3e97230f42f/mzaf_18176620499278813138.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Fantastic Relax,Lofi Study,Elegant Basking,Hip-Hop/Rap,2022-12-23T12:00:00Z,132211,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/8d/40/bf/8d40bfe6-9310-3929-bea1-8fb11d0ff14a/mzaf_9423974153444590972.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f2/e1/da/f2e1da73-9aca-2a5c-9ba7-6beeae3fc493/5056192853158.jpg/100x100bb.jpg
Moonlight,Lofi Study,Pent,Hip-Hop/Rap,2022-09-24T12:00:00Z,133687,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/b0/46/bd/b046bda2-23c4-0d81-1253-ddc38c2910a1/mzaf_16990791780199315249.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/74/8f/f6748f3a-2119-2a20-e442-5bd6f57609b0/5056192850959.jpg/100x100bb.jpg
Lofi Study,Eight Drip,Best Focus Lofi Jazz,Instrumental,2025-09-08T12:00:00Z,174500,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/03/5b/1c/035b1ceb-6a4d-4100-e5f6-e38b7bb2118c/mzaf_14263349828638187695.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/bd/9e/8a/bd9e8adc-7403-2597-9dd0-3806fe389296/4550713339608_cover.png/100x100bb.jpg
Resistence,Lofi Study,Pent,Hip-Hop/Rap,2022-09-24T12:00:00Z,135401,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/d8/4d/f5/d84df55d-d7ca-fce1-4bda-de939ce07f57/mzaf_8883382081396445122.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/74/8f/f6748f3a-2119-2a20-e442-5bd6f57609b0/5056192850959.jpg/100x100bb.jpg
Hidden,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,146667,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/80/9d/b3/809db321-fe34-402d-b129-a5431fced2c7/mzaf_6313935172358613833.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Cam Kenari,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,144848,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/5c/48/5b/5c485b73-ee95-df10-e13c-194dc4e0e64b/mzaf_17543958365273548248.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
What's with Us,Lofi Study,Pent,Hip-Hop/Rap,2022-09-24T12:00:00Z,140825,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/65/75/5d/65755d27-09c5-bac5-5bba-dfdc84be86be/mzaf_16059003072738693257.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/74/8f/f6748f3a-2119-2a20-e442-5bd6f57609b0/5056192850959.jpg/100x100bb.jpg
Truce,Lofi Study,Pent,Hip-Hop/Rap,2022-09-24T12:00:00Z,138964,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d1/60/82/d160827b-972d-a34e-0033-cf901175c1b6/mzaf_13902262005695354018.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/74/8f/f6748f3a-2119-2a20-e442-5bd6f57609b0/5056192850959.jpg/100x100bb.jpg
Unspoken,StudyWork,Lofi Study,Hip-Hop/Rap,2025-10-24T12:00:00Z,124848,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/44/23/52/442352c9-bf91-613b-9bcc-ed3c0e7099ea/mzaf_3940038861294726852.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ce/fe/88/cefe88f7-f098-a1d0-1488-aaf5a635a39d/artwork.jpg/100x100bb.jpg
Alright,Lofi Study,Atmosphere,Hip-Hop/Rap,2022-07-22T12:00:00Z,50543,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/f2/61/d2/f261d2b2-13c0-2be4-44b9-64fe89394f60/mzaf_16973281343893757507.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/17/d8/b4/17d8b48d-3daa-cd67-0a21-b8de0393c249/5056192849137.jpg/100x100bb.jpg
Lofi Study,Eight Drip,Deep Work Lofi Jazz Focus,Instrumental,2025-09-08T12:00:00Z,174500,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/91/7e/d2/917ed2d5-e04d-4c25-80be-87bae5ed07ea/mzaf_12556042228970272014.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/fd/d0/23/fdd023b3-96ed-4814-3d90-c31a5dead430/4550712433772_cover.png/100x100bb.jpg
Last Call,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,160000,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/df/63/91/df6391a7-b31f-26dc-58a2-9887bf506434/mzaf_13467870391508051257.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
Mysterious Lazy,Lofi Study,Elegant Basking,Hip-Hop/Rap,2022-12-23T12:00:00Z,137305,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/eb/fa/48/ebfa4883-a784-2ec5-977e-58b8dbc1647f/mzaf_192792898309611388.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f2/e1/da/f2e1da73-9aca-2a5c-9ba7-6beeae3fc493/5056192853158.jpg/100x100bb.jpg
On the Lips,Lofi Study,Elegant Basking,Hip-Hop/Rap,2022-12-23T12:00:00Z,140867,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/5f/9b/4e/5f9b4e75-14fd-72d5-1bc7-2cdcb80850fd/mzaf_11200300223918236249.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f2/e1/da/f2e1da73-9aca-2a5c-9ba7-6beeae3fc493/5056192853158.jpg/100x100bb.jpg
Lost Time,Lofi Study,Elegant Basking,Hip-Hop/Rap,2022-12-23T12:00:00Z,144812,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/3c/2a/84/3c2a84b6-6e8f-5027-1b22-f5061f1684a4/mzaf_12856185147847753320.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f2/e1/da/f2e1da73-9aca-2a5c-9ba7-6beeae3fc493/5056192853158.jpg/100x100bb.jpg
Radiant Respect,Lofi Study,Elegant Basking,Hip-Hop/Rap,2022-12-23T12:00:00Z,148891,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/1d/b1/37/1db137fb-f4de-7c92-e86a-17e66f09a7d2/mzaf_2527999948334995325.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f2/e1/da/f2e1da73-9aca-2a5c-9ba7-6beeae3fc493/5056192853158.jpg/100x100bb.jpg
LoFi Study,MorningTide Vibes Music,LoFi Study - Single,New Age,2025-05-15T12:00:00Z,120360,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2e/6a/73/2e6a733c-0075-ef0c-5ebf-bb5e4683db5c/mzaf_4635739036962607487.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/f2/d2/6c/f2d26cd0-b1be-bee0-e392-24edd9e6791d/8721026047993_cover.jpg/100x100bb.jpg
This Style,Lofi Study,Elegant Basking,Hip-Hop/Rap,2022-12-23T12:00:00Z,146832,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/18/42/d4/1842d4dd-9dcf-8249-54dd-625159b5e7ab/mzaf_15033645475142434527.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f2/e1/da/f2e1da73-9aca-2a5c-9ba7-6beeae3fc493/5056192853158.jpg/100x100bb.jpg
Sea Side Luv,Lofi Study,Elegant Basking,Hip-Hop/Rap,2022-12-23T12:00:00Z,142753,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d2/12/16/d21216cc-b0ab-8312-eb4d-e907eb7a1f4b/mzaf_8585106636268653991.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f2/e1/da/f2e1da73-9aca-2a5c-9ba7-6beeae3fc493/5056192853158.jpg/100x100bb.jpg
I'm a Clown,Lofi Study,Atmosphere,Hip-Hop/Rap,2022-07-22T12:00:00Z,68804,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/71/20/bd/7120bd23-005d-3149-3b25-6ac2e908a077/mzaf_16890811216771307756.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/17/d8/b4/17d8b48d-3daa-cd67-0a21-b8de0393c249/5056192849137.jpg/100x100bb.jpg
Atmosphere,Lofi Study,Atmosphere,Hip-Hop/Rap,2022-07-22T12:00:00Z,72156,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/a0/fc/96/a0fc9613-f571-903c-f155-d71701dcd018/mzaf_8595405769700431768.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/17/d8/b4/17d8b48d-3daa-cd67-0a21-b8de0393c249/5056192849137.jpg/100x100bb.jpg
Lofi Study,ふゆ,Japanese Lofi Chill & Study,Electronic,2022-05-25T12:00:00Z,189160,0.69,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/f7/0a/9f/f70a9f5b-5c86-467a-ec1b-6f5bb86f3676/mzaf_9642027827813309159.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/7f/e6/8b/7fe68b78-e4bb-fbb9-e7c0-ba12b60404f8/5904195641855.png/100x100bb.jpg
Focus LoFi,LoFi Study Music,"LoFi Study Music, Vol. 1",Downtempo,2021-11-01T12:00:00Z,159000,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/84/04/bb/8404bb7b-b5e0-bbb3-d56e-4826dfe10bb7/mzaf_743130349232461115.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/74/a8/a9/74a8a92d-bf40-62bd-cc10-1ba0ccdf9183/artwork.jpg/100x100bb.jpg
All the Way Down,Lofi Study,Amazing Motion,Hip-Hop/Rap,2022-04-28T12:00:00Z,129027,1.29,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/9e/cf/ea/9ecfeab4-00b5-c99c-749a-2ecd25fdfe48/mzaf_13570454626346518969.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/fe/8a/81/fe8a81e0-aed5-6909-760f-190928df2934/5056192845900.jpg/100x100bb.jpg
A Shallow Dream,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,199481,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/48/90/a9/4890a90c-b985-fc33-b362-6acffa9a1881/mzaf_10958818663887547469.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
End of Term,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,192000,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/bc/60/5f/bc605fcf-0edd-c502-41ba-32b1af084dad/mzaf_4124142540776801963.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
The Park,Lofi Study & Lofi Music Lounge,Last Call,Hip-Hop/Rap,2022-11-17T12:00:00Z,198000,0.99,USD,USA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ef/81/19/ef8119e3-44e6-8efb-52d5-2d42e1c66de0/mzaf_10088744176782077415.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/8c/d7/e88cd7e2-2695-6588-89a7-149967cb7b0a/cover.jpg/100x100bb.jpg
